gam,bet,rmean,rstd,lmean,lstd
0.3,5,0.0018768396899409483,1.2803818912193393e-05,765.4666666666667,23.17431528414354
0.3,10,0.015024311089459338,2.741767424585745e-05,785.7333333333333,34.23928867381577
0.3,15,0.024633377489997842,2.7144180001793394e-05,799.2666666666667,35.269376077397354
0.3,20,0.030752593681554134,2.064553924470392e-05,810.8,32.22049037491515
0.3,25,0.034523306274903964,1.9777070298239307e-05,822.0,43.741665872864665
0.3,50,0.04262998635871937,1.345502104999237e-05,813.2666666666667,41.66607999586981
0.3,100,0.05208876836033168,1.3844391954951238e-05,813.2,33.81754968454496
0.4,1,-0.008130215672092619,6.093239992497897e-06,744.9333333333333,11.005857026551313
0.4,5,0.007107201523239626,2.319241869915484e-05,758.6666666666666,22.735190539973246
0.4,10,0.024463712557498078,2.9049930068727874e-05,807.5333333333333,36.16419346382398
0.4,15,0.035433702452591254,2.2932586917973213e-05,799.5333333333333,26.035531277254336
0.4,20,0.041822805260756775,2.4036635164681127e-05,819.4666666666667,45.975162376608914
0.4,25,0.04591195758769671,1.796076118773762e-05,808.1333333333333,30.39707588275922
0.4,50,0.05682606503077998,1.0833705179681707e-05,814.5333333333333,33.02497371518846
0.4,100,0.06685590545396862,7.879059930003812e-06,846.3333333333334,60.886415197115646
0.5,1,-0.007312740277991098,9.187699083757195e-06,756.2666666666667,15.154610592892915
0.5,5,0.013097060164173474,2.734415793917078e-05,780.4666666666667,31.474575277339152
0.5,10,0.03508284115779732,3.60314486644297e-05,805.4,41.277596829272895
0.5,15,0.04755809423026821,2.1945975443956274e-05,809.0,32.96260507504426
0.5,20,0.05459459903434986,1.2798912599569094e-05,824.6,30.76318145662658
0.5,25,0.05954515187688541,1.1040433970882976e-05,811.0,22.435091560618453
0.5,50,0.07179851680108333,6.8922794309543005e-06,852.1333333333333,47.25655745208513
0.5,100,0.07608946269544631,2.494881430941266e-06,1752.3333333333333,1625.8953499192037
0.6,1,-0.0064500711886091,8.586733687748793e-06,748.3333333333334,17.34230537026596
0.6,5,0.020325057939823792,3.314983749961879e-05,787.9333333333333,31.686940878258067
0.6,10,0.04753274562591972,3.4368913922695146e-05,825.1333333333333,42.99901807664398
0.6,15,0.06102397811621576,2.0415641564034056e-05,812.9333333333333,23.80046684882929
0.6,20,0.06931698176828742,1.0803723537831036e-05,821.7333333333333,25.94215788163266
0.6,25,0.0748304744357876,1.228655424886971e-05,825.9333333333333,35.44849158364225
0.6,50,0.0846062273572269,1.5704573682168885e-06,928.6666666666666,48.697250663895
0.6,100,0.08514114102539962,3.1219487877912823e-06,1594.2,1341.226215073356
0.7,1,-0.005526311844464966,7.073268423009442e-06,749.8,12.084149397730345
0.7,5,0.02931480871305083,2.5372435125243132e-05,808.5333333333333,40.99897017676853
0.7,10,0.06068897055005968,2.031429598927222e-05,815.8666666666667,28.772363282999343
0.7,15,0.0757815023000005,1.3686174037451096e-05,836.1333333333333,39.09452931322005
0.7,20,0.08437352906064373,8.733785431764975e-06,839.9333333333333,23.99574036273012
0.7,25,0.08959106753254359,3.443647825593265e-06,874.1333333333333,30.00414786140225
0.7,50,0.09597219290502412,6.8101608995261e-07,1000.1333333333333,71.65739474905729
0.7,100,0.09665276972833259,1.0219193672136495e-05,1039.8666666666666,166.16051142060064
0.8,1,-0.004510261631831884,1.1024640765559998e-05,748.3333333333334,13.878840809744244
0.8,5,0.04048046587257291,3.83021444427093e-05,841.9333333333333,57.11213142192782
0.8,10,0.07456579379237908,1.6143744339530626e-05,845.8,37.706232906510294
0.8,15,0.09101169139996626,8.311259222499918e-06,832.0666666666667,47.49100499626804
0.8,20,0.09846232011379823,3.577491785814504e-06,901.7333333333333,39.91067804763811
0.8,25,0.10208301977717665,8.720809712196643e-07,931.6,40.303515148598805
0.8,50,0.10595881661323776,5.065197397745058e-06,842.4,71.50272722071514
0.8,100,0.10664738756581706,3.919194154199517e-06,828.6,79.60301501827679
0.9,1,-0.0033844276180310553,1.4760369318455422e-05,765.0,14.569374271624252
0.9,5,0.05289565147892268,1.840856330766582e-05,865.8,30.58583550163921
0.9,10,0.0891451111248284,1.4401677423878152e-05,852.6666666666666,34.05028960555582
0.9,15,0.10355657318660301,3.9469738367309725e-06,909.1333333333333,39.229014205757906
0.9,20,0.10922887060111677,1.0072317927293165e-06,942.5333333333333,37.66495571335361
0.9,25,0.11169760085285828,8.379062677200345e-07,921.6666666666666,35.4112348775859
0.9,50,0.1135297508230753,5.098868968936596e-06,858.4666666666667,82.43936492288675
0.9,100,0.11244338461441736,2.1773027168089787e-07,856.8666666666667,10.032391982418197
0.99,1,-0.002226642330709896,1.6236660641617104e-05,756.1333333333333,19.540954144792643
0.99,5,0.06330224329645012,1.8093331997652434e-05,846.4,52.13418584128204
0.99,10,0.10050422006383593,5.038910194681704e-06,891.1333333333333,36.67127243800278
0.99,15,0.11194881496100952,2.7233000314645404e-06,950.9333333333333,29.0229028336052
0.99,20,0.11612024218743207,4.488033879938112e-06,902.4,53.72125588008282
0.99,25,0.1176517087535549,4.1103845512495715e-06,817.6666666666666,49.61406610584901
0.99,50,0.11802723166339851,2.002156498155407e-06,780.6,36.69114334549961
0.99,100,0.1162517961815932,2.866763885083207e-08,845.0666666666667,10.311590027192166
