,C,gr,dE,sig,SaSi,alpha,beta,gamma,NrObs,ObsSig,Obs,AVG LenTraj,STD LenTraj,Rop,AvgRop,AVG Rew,STD Rew,NrX,AllConverged,ds,l,r,STDr,STDl,rl,EquiP,OrderP,rop
80,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,3.0,"[1, 2, 5]","[[0], [1, 2], [3, 4, 5, 6, 7]]",216.89,25.007,1.557,1.587,1.022,0.0,1.0,True,[],0.13035284683239778,-0.3436095054592164,0.0,0.10026864474739375,-0.0,10,45,0.0
81,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 2, 4, 1]","[[0], [1, 2], [3, 4, 5, 6], [7]]",214.15,27.022,1.557,1.587,1.031,0.0,1.0,True,[],0.1413392141138733,-0.33782915863840723,0.0,0.10834803528468323,-0.0,8,112,0.0
82,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 2, 3, 2]","[[0], [1, 2], [3, 4, 5], [6, 7]]",220.61,23.927,1.557,1.587,1.096,0.0,1.0,True,[],0.1154370489174017,-0.296082209377007,0.0,0.09593825180433038,-0.0,12,48,0.0
83,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 3, 1, 1]","[[0], [1, 2], [3, 4, 5], [6], [7]]",223.11,24.123,1.557,1.587,1.233,0.0,2.0,True,[0.1],0.10541299117882919,-0.20809248554913284,0.0,0.09672413793103449,-0.0,6,135,0.0
84,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 2, 2, 3]","[[0], [1, 2], [3, 4], [5, 6, 7]]",236.02,23.246,1.557,1.587,1.221,0.001,1.0,True,[],0.053648757016840354,-0.21579961464354525,0.0006422607578676943,0.09320769847634322,-0.0,12,42,0.0
85,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 2, 2, 1]","[[0], [1, 2], [3, 4], [5, 6], [7]]",261.99,25.349,1.557,1.587,1.235,0.001,2.0,True,[0.10000000000000009],-0.05048115477145143,-0.20680796403339752,0.0006422607578676943,0.10163993584603047,0.0,8,28,0.0
86,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 2, 1, 2]","[[0], [1, 2], [3, 4], [5], [6, 7]]",233.55,19.026,1.557,1.587,1.555,0.0,1.0,True,[],0.06355252606255013,-0.0012845215157354373,0.0,0.07628708901363272,-0.0,8,26,0.0
87,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 2, 1, 1, 1]","[[0], [1, 2], [3, 4], [5], [6], [7]]",236.89,16.438,1.557,1.587,1.554,0.0,1.0,True,[],0.05016038492381725,-0.0019267822736029894,0.0,0.06591018444266239,-0.0,4,48,0.0
88,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 2, 1, 4]","[[0], [1, 2], [3], [4, 5, 6, 7]]",220.17,25.167,1.557,1.587,1.398,0.0,1.0,True,[],0.1172012830793906,-0.10211946050096343,0.0,0.10091018444266239,-0.0,8,76,0.0
89,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 1, 3, 1]","[[0], [1, 2], [3], [4, 5, 6], [7]]",219.43,27.261,1.557,1.587,1.398,0.0,1.0,True,[],0.12016840417000796,-0.10211946050096343,0.0,0.10930633520449078,-0.0,6,99,0.0
90,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 1, 2, 2]","[[0], [1, 2], [3], [4, 5], [6, 7]]",219.33,22.278,1.557,1.587,1.43,0.0,1.0,True,[],0.12056936647955085,-0.08156711624919721,0.0,0.08932638331996792,-0.0,8,22,0.0
91,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 1, 2, 1, 1]","[[0], [1, 2], [3], [4, 5], [6], [7]]",220.71,21.323,1.557,1.587,1.43,0.0,1.0,True,[],0.1150360866078588,-0.08156711624919721,0.0,0.0854971932638332,-0.0,4,40,0.0
92,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 2, 1, 1, 3]","[[0], [1, 2], [3], [4], [5, 6, 7]]",218.65,24.14,1.557,1.587,1.472,0.0,1.0,True,[],0.12329591018444264,-0.05459216441875403,0.0,0.09679230152365678,-0.0,6,87,0.0
93,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 1, 1, 2, 1]","[[0], [1, 2], [3], [4], [5, 6], [7]]",223.13,27.159,1.557,1.587,1.472,0.0,1.0,True,[],0.1053327987169207,-0.05459216441875403,0.0,0.10889735364875701,-0.0,4,36,0.0
94,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 2, 1, 1, 1, 2]","[[0], [1, 2], [3], [4], [5], [6, 7]]",253.62,25.353,1.557,1.587,1.558,0.0,1.0,True,[],-0.016920609462710567,0.0006422607578677741,0.0,0.1016559743384122,-0.0,4,34,0.0
95,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 2, 1, 1, 1, 1, 1]","[[0], [1, 2], [3], [4], [5], [6], [7]]",247.34,26.544,1.557,1.587,1.557,0.0,1.0,True,[],0.008259823576583836,0.0,0.0,0.10643143544506817,0.0,2,64,0.0
96,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,3.0,"[1, 1, 6]","[[0], [1], [2, 3, 4, 5, 6, 7]]",216.65,31.751,1.557,1.587,0.943,0.0,2.0,True,[0.09999999999999998],0.13131515637530067,-0.39434810533076425,0.0,0.12730954290296712,-0.0,6,30,0.0
97,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 1, 5, 1]","[[0], [1], [2, 3, 4, 5, 6], [7]]",215.83,21.214,1.557,1.587,1.269,0.0,1.0,True,[],0.13460304731355255,-0.18497109826589597,0.0,0.08506014434643143,-0.0,5,100,0.0
98,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 1, 4, 2]","[[0], [1], [2, 3, 4, 5], [6, 7]]",214.09,30.45,1.557,1.587,1.111,0.001,1.0,True,[],0.1415797914995991,-0.28644829800899163,0.0006422607578676943,0.12209302325581395,-0.0,8,52,0.0
99,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 4, 1, 1]","[[0], [1], [2, 3, 4, 5], [6], [7]]",240.75,23.582,1.557,1.587,1.366,0.0,1.0,True,[],0.03468323977546117,-0.12267180475272954,0.0,0.09455493183640738,-0.0,4,192,0.0
100,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 1, 3, 3]","[[0], [1], [2, 3, 4], [5, 6, 7]]",216.7,27.65,1.557,1.587,1.279,0.0,1.0,True,[],0.13111467522052933,-0.178548490687219,0.0,0.11086607858861267,-0.0,9,24,0.0
101,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 3, 2, 1]","[[0], [1], [2, 3, 4], [5, 6], [7]]",218.12,27.18,1.557,1.587,1.305,0.0,1.0,True,[],0.12542101042502007,-0.161849710982659,0.0,0.10898155573376102,-0.0,6,63,0.0
102,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 3, 1, 2]","[[0], [1], [2, 3, 4], [5], [6, 7]]",233.11,20.33,1.557,1.587,1.558,0.0,1.0,True,[],0.0653167602245388,0.0006422607578677741,0.0,0.08151563753007217,4.195039192327998e-05,6,57,0.0
103,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 3, 1, 1, 1]","[[0], [1], [2, 3, 4], [5], [6], [7]]",242.24,19.447,1.557,1.587,1.556,0.0,1.0,True,[],0.028708901363271866,-0.0006422607578676631,0.0,0.07797514033680833,-0.0,3,162,0.0
104,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 1, 2, 4]","[[0], [1], [2, 3], [4, 5, 6, 7]]",216.86,22.503,1.557,1.587,1.374,0.0,1.0,True,[],0.13047313552526063,-0.1175337186897879,0.0,0.09022854851643945,-0.0,8,28,0.0
105,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 2, 3, 1]","[[0], [1], [2, 3], [4, 5, 6], [7]]",219.49,26.699,1.557,1.587,1.374,0.0,1.0,True,[],0.11992782678428227,-0.1175337186897879,0.0,0.10705292702485966,-0.0,6,45,0.0
106,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 2, 2, 2]","[[0], [1], [2, 3], [4, 5], [6, 7]]",221.81,24.195,1.557,1.587,1.418,0.0,1.0,True,[],0.11062550120288694,-0.0892742453436095,0.0,0.09701283079390537,-0.0,8,14,0.0
107,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 2, 2, 1, 1]","[[0], [1], [2, 3], [4, 5], [6], [7]]",219.43,23.505,1.557,1.587,1.417,0.0,1.0,True,[],0.12016840417000796,-0.08991650610147717,0.0,0.09424619085805934,-0.0,4,24,0.0
108,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 2, 1, 3]","[[0], [1], [2, 3], [4], [5, 6, 7]]",226.54,21.838,1.557,1.587,1.463,0.0,1.0,True,[],0.09165998396150765,-0.06037251123956322,0.0,0.08756214915797915,-0.0,6,33,0.0
109,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 2, 1, 2, 1]","[[0], [1], [2, 3], [4], [5, 6], [7]]",224.46,25.695,1.557,1.587,1.463,0.0,1.0,True,[],0.09999999999999998,-0.06037251123956322,0.0,0.10302726543704892,-0.0,4,20,0.0
110,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 2, 1, 1, 2]","[[0], [1], [2, 3], [4], [5], [6, 7]]",250.85,23.934,1.557,1.587,1.558,0.0,1.0,True,[],-0.005813953488372103,0.0006422607578677741,0.0,0.0959663191659984,-0.0,4,18,0.0
111,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 2, 1, 1, 1, 1]","[[0], [1], [2, 3], [4], [5], [6], [7]]",251.17,23.634,1.557,1.587,1.556,0.0,1.0,True,[],-0.007097032878909282,-0.0006422607578676631,0.0,0.09476343223736969,0.0,2,32,0.0
112,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 1, 1, 5]","[[0], [1], [2], [3, 4, 5, 6, 7]]",215.97,28.079,1.557,1.587,1.066,0.0,2.0,True,[0.09999999999999998],0.13404170008019245,-0.3153500321130378,0.0,0.11258620689655173,-0.0,5,20,0.0
113,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 1, 4, 1]","[[0], [1], [2], [3, 4, 5, 6], [7]]",211.05,28.141,1.557,1.587,1.096,0.0,2.0,True,[0.09999999999999998],0.1537690457097033,-0.296082209377007,0.0,0.11283480352846831,-0.0,4,48,0.0
114,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 1, 3, 2]","[[0], [1], [2], [3, 4, 5], [6, 7]]",212.91,29.27,1.557,1.587,1.238,0.0,1.0,True,[],0.14631114675220536,-0.20488118175979442,0.0,0.1173616680032077,-0.0,6,21,0.0
115,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 3, 1, 1]","[[0], [1], [2], [3, 4, 5], [6], [7]]",251.54,29.046,1.557,1.587,1.301,0.0,1.0,True,[],-0.00858059342421802,-0.16441875401412975,0.0,0.11646351242983159,0.0,3,54,0.0
116,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 1, 2, 3]","[[0], [1], [2], [3, 4], [5, 6, 7]]",214.03,24.62,1.557,1.587,1.3,0.0,1.0,True,[],0.1418203688853248,-0.16506101477199742,0.0,0.09871692060946272,-0.0,6,15,0.0
117,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 2, 2, 1]","[[0], [1], [2], [3, 4], [5, 6], [7]]",217.24,22.662,1.557,1.587,1.302,0.0,1.0,True,[],0.12894947874899754,-0.16377649325626198,0.0,0.09086607858861266,-0.0,4,12,0.0
118,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 2, 1, 2]","[[0], [1], [2], [3, 4], [5], [6, 7]]",235.25,18.999,1.557,1.587,1.554,0.0,1.0,True,[],0.056736166800320786,-0.0019267822736029894,0.0,0.07617882919005613,-0.0,4,10,0.0
119,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 2, 1, 1, 1]","[[0], [1], [2], [3, 4], [5], [6], [7]]",240.81,20.403,1.557,1.587,1.552,0.0,1.0,True,[],0.03444266238973537,-0.0032113037893384266,0.0,0.08180834001603848,-0.0,2,16,0.0
120,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 1, 1, 4]","[[0], [1], [2], [3], [4, 5, 6, 7]]",220.45,24.169,1.557,1.587,1.399,0.0,1.0,True,[],0.11607858861267051,-0.10147719974309566,0.0,0.09690858059342422,-0.0,4,12,0.0
121,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 1, 3, 1]","[[0], [1], [2], [3], [4, 5, 6], [7]]",222.26,25.534,1.557,1.587,1.399,0.0,1.0,True,[],0.10882117080994391,-0.10147719974309566,0.0,0.10238171611868484,-0.0,3,18,0.0
122,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 1, 2, 2]","[[0], [1], [2], [3], [4, 5], [6, 7]]",223.71,24.574,1.557,1.587,1.431,0.0,2.0,True,[0.1],0.10300721732157181,-0.08092485549132944,0.0,0.09853247794707298,-0.0,4,6,0.0
123,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 1, 2, 1, 1]","[[0], [1], [2], [3], [4, 5], [6], [7]]",220.67,25.446,1.557,1.587,1.43,0.0,1.0,True,[],0.11519647153167611,-0.08156711624919721,0.0,0.1020288692862871,-0.0,2,8,0.0
124,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 1, 1, 3]","[[0], [1], [2], [3], [4], [5, 6, 7]]",222.39,20.864,1.557,1.587,1.472,0.0,2.0,True,[0.1],0.10829991980753817,-0.05459216441875403,0.0,0.08365677626303128,-0.0,3,6,0.0
125,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 1, 1, 2, 1]","[[0], [1], [2], [3], [4], [5, 6], [7]]",223.69,24.349,1.557,1.587,1.472,0.0,2.0,True,[0.1],0.10308740978348041,-0.05459216441875403,0.0,0.09763031275060144,-0.0,2,4,0.0
126,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 1, 1, 1, 2]","[[0], [1], [2], [3], [4], [5], [6, 7]]",249.36,24.284,1.557,1.587,1.558,0.0,1.0,True,[],0.0001603849238170918,0.0006422607578677741,0.0,0.09736968724939855,1.0300894272133059e-07,2,2,0.0
127,8.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,8.0,"[1, 1, 1, 1, 1, 1, 1, 1]","[[0], [1], [2], [3], [4], [5], [6], [7]]",249.4,23.865,1.557,1.587,1.557,0.0,2.0,True,[0.1],0.0,0.0,0.0,0.09568965517241379,0.0,1,0,0.0
