,C,gr,dE,sig,SaSi,alpha,beta,gamma,NrObs,ObsSig,Obs,AVG LenTraj,STD LenTraj,Rop,AvgRop,AVG Rew,STD Rew,NrX,AllConverged,ds,l,r,STDr,STDl,rl,EquiP,OrderP,rop
79,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 3, 1, 1, 1, 1]","[[0, 1], [2, 3, 4], [5], [6], [7], [8]]",210.17,20.914,1.747,1.783,1.735,0.0,1.0,True,[],0.1418830638575862,-0.003446295232624963,0.0,0.08539114813000165,-0.0,6,1215,0.003446295232624852
80,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,3.0,"[2, 2, 5]","[[0, 1], [2, 3], [4, 5, 6, 7, 8]]",118.52,13.24,1.747,1.783,1.436,0.0,1.0,True,[],0.5160868855136371,-0.1751866743251006,0.0,0.05405846807120693,-0.0,20,170,0.003446295232624852
81,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[2, 2, 4, 1]","[[0, 1], [2, 3], [4, 5, 6, 7], [8]]",123.34,12.552,1.747,1.783,1.437,0.0,1.0,True,[],0.4964069900375633,-0.17461229178632975,0.0,0.05124938755512004,-0.0,16,368,0.003446295232624852
82,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[2, 2, 3, 2]","[[0, 1], [2, 3], [4, 5, 6], [7, 8]]",151.85,21.667,1.747,1.783,1.442,0.0,1.0,True,[],0.3800016331863465,-0.17174037909247564,0.0,0.08846562142740488,-0.0,24,129,0.003446295232624852
83,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 2, 3, 1, 1]","[[0, 1], [2, 3], [4, 5, 6], [7], [8]]",201.48,30.413,1.747,1.783,1.442,0.0,1.0,True,[],0.17736403723664873,-0.17174037909247564,0.0,0.12417524089498612,-0.0,12,378,0.003446295232624852
84,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[2, 2, 2, 3]","[[0, 1], [2, 3], [4, 5], [6, 7, 8]]",105.29,19.967,1.747,1.783,1.568,0.0,1.0,True,[],0.5701045239261799,-0.09936817920735208,0.0,0.08152457945451576,-0.0,24,123,0.003446295232624852
85,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 2, 2, 2, 1]","[[0, 1], [2, 3], [4, 5], [6, 7], [8]]",108.8,17.306,1.747,1.783,1.567,0.0,1.0,True,[],0.5557733137350971,-0.09994256174612304,0.0,0.07065980728401111,-0.0,16,60,0.003446295232624852
86,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 2, 2, 1, 2]","[[0, 1], [2, 3], [4, 5], [6], [7, 8]]",237.49,26.105,1.747,1.783,1.692,0.0,1.0,True,[],0.030336436387391696,-0.028144744399770327,0.0,0.10658582394251184,-0.0,16,58,0.003446295232624852
87,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 2, 2, 1, 1, 1]","[[0, 1], [2, 3], [4, 5], [6], [7], [8]]",239.09,31.101,1.747,1.783,1.69,0.0,1.0,True,[],0.023803691001143212,-0.02929350947731202,0.0,0.12698432141107302,-0.0,8,112,0.003446295232624852
88,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[2, 2, 1, 4]","[[0, 1], [2, 3], [4], [5, 6, 7, 8]]",173.15,33.411,1.747,1.783,1.5,0.0,1.0,True,[],0.2930344602319124,-0.13842619184376803,0.0,0.1364159725624694,-0.0,16,332,0.003446295232624852
89,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 2, 1, 3, 1]","[[0, 1], [2, 3], [4], [5, 6, 7], [8]]",173.04,33.207,1.747,1.783,1.5,0.0,1.0,True,[],0.29348358647721706,-0.13842619184376803,0.0,0.1355830475257227,-0.0,12,342,0.003446295232624852
90,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 2, 1, 2, 2]","[[0, 1], [2, 3], [4], [5, 6], [7, 8]]",196.22,23.063,1.747,1.783,1.502,0.0,1.0,True,[],0.19884043769394089,-0.13727742676622634,0.0,0.09416544177690675,-0.0,16,54,0.003446295232624852
91,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 2, 1, 2, 1, 1]","[[0, 1], [2, 3], [4], [5, 6], [7], [8]]",195.61,19.99,1.747,1.783,1.502,0.0,1.0,True,[],0.20133104687244807,-0.13727742676622634,0.0,0.08161848766944309,-0.0,8,104,0.003446295232624852
92,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 2, 1, 1, 3]","[[0, 1], [2, 3], [4], [5], [6, 7, 8]]",202.85,16.684,1.747,1.783,1.741,0.0,1.0,True,[],0.17177037399967332,0.0,0.0,0.06812020251510698,0.0,12,330,0.003446295232624852
93,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 2, 1, 1, 2, 1]","[[0, 1], [2, 3], [4], [5], [6, 7], [8]]",202.8,18.577,1.747,1.783,1.741,0.0,1.0,True,[],0.1719745222929936,0.0,0.0,0.07584925690021233,0.0,8,100,0.003446295232624852
94,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 2, 1, 1, 1, 2]","[[0, 1], [2, 3], [4], [5], [6], [7, 8]]",229.65,15.819,1.747,1.783,1.741,0.0,1.0,True,[],0.06234688878000971,0.0,0.0,0.06458843704066634,0.0,8,98,0.003446295232624852
95,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[2, 2, 1, 1, 1, 1, 1]","[[0, 1], [2, 3], [4], [5], [6], [7], [8]]",225.89,20.87,1.747,1.783,1.741,0.0,1.0,True,[],0.07769884043769393,0.0,0.0,0.08521149763187981,0.0,4,192,0.003446295232624852
96,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,3.0,"[2, 1, 6]","[[0, 1], [2], [3, 4, 5, 6, 7, 8]]",56.5,5.019,1.747,1.783,1.126,0.0,1.0,True,[],0.7693124285480973,-0.3532452613440552,0.0,0.020492405683488486,-0.0,12,246,0.003446295232624852
97,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[2, 1, 5, 1]","[[0, 1], [2], [3, 4, 5, 6, 7], [8]]",97.92,15.532,1.747,1.783,1.22,0.0,1.0,True,[],0.6001959823615874,-0.29925330269959793,0.0,0.06341662583700801,-0.0,10,725,0.003446295232624852
98,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[2, 1, 4, 2]","[[0, 1], [2], [3, 4, 5, 6], [7, 8]]",89.72,10.848,1.747,1.783,1.42,0.0,1.0,True,[],0.6336763024661114,-0.1843767949454338,0.0,0.044292013718765316,-0.0,16,308,0.003446295232624852
99,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 1, 4, 1, 1]","[[0, 1], [2], [3, 4, 5, 6], [7], [8]]",220.85,59.545,1.747,1.783,1.459,0.0,1.0,True,[],0.09827698840437693,-0.1619758759333716,0.0,0.243120202515107,-0.0,8,1216,0.003446295232624852
100,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[2, 1, 3, 3]","[[0, 1], [2], [3, 4, 5], [6, 7, 8]]",96.39,8.07,1.747,1.783,1.455,0.0,1.0,True,[],0.6064429201371877,-0.16427340608845487,0.0,0.032949534541891236,-0.0,18,105,0.003446295232624852
101,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 1, 3, 2, 1]","[[0, 1], [2], [3, 4, 5], [6, 7], [8]]",125.07,12.481,1.747,1.783,1.456,0.0,1.0,True,[],0.48934345908868204,-0.16369902354968413,0.0,0.05095949697860526,-0.0,12,306,0.003446295232624852
102,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 1, 3, 1, 2]","[[0, 1], [2], [3, 4, 5], [6], [7, 8]]",218.21,42.539,1.747,1.783,1.73,0.0,2.0,True,[0.1],0.10905601829168698,-0.00631820792647908,0.0,0.17368528499101749,-0.0,12,300,0.003446295232624852
103,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 1, 3, 1, 1, 1]","[[0, 1], [2], [3, 4, 5], [6], [7], [8]]",223.65,44.585,1.747,1.783,1.73,0.0,2.0,True,[0.1],0.08684468397844192,-0.00631820792647908,0.0,0.18203903315368286,-0.0,6,891,0.003446295232624852
104,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[2, 1, 2, 4]","[[0, 1], [2], [3, 4], [5, 6, 7, 8]]",487.11,30.942,1.747,1.783,1.317,0.0,1.0,True,[],-0.9888535031847134,-0.24353819643882835,0.0,0.12633512983831455,0.0,16,284,0.003446295232624852
105,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 1, 2, 3, 1]","[[0, 1], [2], [3, 4], [5, 6, 7], [8]]",507.27,49.013,1.747,1.783,1.321,0.0,1.0,True,[],-1.0711660950514452,-0.24124066628374508,0.0,0.20011840601012576,0.0,12,288,0.003446295232624852
106,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 1, 2, 2, 2]","[[0, 1], [2], [3, 4], [5, 6], [7, 8]]",252.84,48.654,1.747,1.783,1.576,0.0,1.0,True,[],-0.032337089661930385,-0.09477311889718554,0.0,0.19865262126408625,0.0,16,46,0.003446295232624852
107,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 1, 2, 2, 1, 1]","[[0, 1], [2], [3, 4], [5, 6], [7], [8]]",242.67,49.708,1.747,1.783,1.575,0.0,1.0,True,[],0.009186673199412021,-0.09534750143595638,0.0,0.20295606728727747,-0.0,8,88,0.003446295232624852
108,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 1, 2, 1, 3]","[[0, 1], [2], [3, 4], [5], [6, 7, 8]]",185.68,16.901,1.747,1.783,1.733,0.0,1.0,True,[],0.24187489792585326,-0.004595060310166543,0.0,0.06900620610811693,-0.0,12,276,0.003446295232624852
109,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 1, 2, 1, 2, 1]","[[0, 1], [2], [3, 4], [5], [6, 7], [8]]",184.76,16.124,1.747,1.783,1.733,0.0,1.0,True,[],0.24563122652294622,-0.004595060310166543,0.0,0.06583374162991998,-0.0,8,84,0.003446295232624852
110,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 1, 2, 1, 1, 2]","[[0, 1], [2], [3, 4], [5], [6], [7, 8]]",224.37,18.297,1.747,1.783,1.735,0.0,1.0,True,[],0.08390494855463004,-0.003446295232624963,0.0,0.07470602645761883,-0.0,8,82,0.003446295232624852
111,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[2, 1, 2, 1, 1, 1, 1]","[[0, 1], [2], [3, 4], [5], [6], [7], [8]]",220.23,17.01,1.747,1.783,1.735,0.0,1.0,True,[],0.10080842724154826,-0.003446295232624963,0.0,0.06945124938755513,-0.0,4,160,0.003446295232624852
112,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[2, 1, 1, 5]","[[0, 1], [2], [3], [4, 5, 6, 7, 8]]",123.8,9.04,1.747,1.783,1.439,0.0,1.0,True,[],0.4945288257390168,-0.17346352670878806,0.0,0.03691001143230442,-0.0,10,645,0.003446295232624852
113,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 1, 1, 4, 1]","[[0, 1], [2], [3], [4, 5, 6, 7], [8]]",127.31,10.389,1.747,1.783,1.44,0.0,1.0,True,[],0.48019761554793394,-0.17288914417001733,0.0,0.04241793238608525,-0.0,8,1072,0.003446295232624852
114,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 1, 1, 3, 2]","[[0, 1], [2], [3], [4, 5, 6], [7, 8]]",158.21,19.452,1.747,1.783,1.446,0.0,1.0,True,[],0.35403397027600847,-0.16944284893739237,0.0,0.07942185203331702,-0.0,12,264,0.003446295232624852
115,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 1, 1, 3, 1, 1]","[[0, 1], [2], [3], [4, 5, 6], [7], [8]]",201.85,31.072,1.747,1.783,1.446,0.0,1.0,True,[],0.17585333986607865,-0.16944284893739237,0.0,0.12686591540094724,-0.0,6,783,0.003446295232624852
116,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 1, 1, 2, 3]","[[0, 1], [2], [3], [4, 5], [6, 7, 8]]",102.68,18.842,1.747,1.783,1.581,0.0,1.0,True,[],0.5807610648374979,-0.09190120620333153,0.0,0.07693124285480973,-0.0,12,258,0.003446295232624852
117,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 1, 1, 2, 2, 1]","[[0, 1], [2], [3], [4, 5], [6, 7], [8]]",104.52,16.043,1.747,1.783,1.581,0.0,1.0,True,[],0.5732484076433121,-0.09190120620333153,0.0,0.06550302139474114,-0.0,8,76,0.003446295232624852
118,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 1, 1, 2, 1, 2]","[[0, 1], [2], [3], [4, 5], [6], [7, 8]]",235.31,26.789,1.747,1.783,1.687,0.001,1.0,True,[],0.03923730197615538,-0.031016657093624334,0.0005743825387708214,0.10937857259513312,-0.0,8,74,0.003446295232624852
119,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[2, 1, 1, 2, 1, 1, 1]","[[0, 1], [2], [3], [4, 5], [6], [7], [8]]",235.3,28.172,1.747,1.783,1.685,0.0,2.0,True,[0.09999999999999998],0.03927813163481941,-0.032165422171166025,0.0,0.11502531438837173,-0.0,4,144,0.003446295232624852
120,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[2, 1, 1, 1, 4]","[[0, 1], [2], [3], [4], [5, 6, 7, 8]]",140.23,13.306,1.747,1.783,1.515,0.0,1.0,True,[],0.4274456965539768,-0.1298104537622058,0.0,0.05432794381838968,-0.0,8,1036,0.003446295232624852
121,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 1, 1, 1, 3, 1]","[[0, 1], [2], [3], [4], [5, 6, 7], [8]]",143.73,14.295,1.747,1.783,1.515,0.0,1.0,True,[],0.4131553160215581,-0.1298104537622058,0.0,0.05836599706026458,-0.0,6,747,0.003446295232624852
122,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 1, 1, 1, 2, 2]","[[0, 1], [2], [3], [4], [5, 6], [7, 8]]",164.01,10.452,1.747,1.783,1.517,0.0,1.0,True,[],0.33035276825085746,-0.1286616886846641,0.0,0.042675159235668794,-0.0,8,70,0.003446295232624852
123,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[2, 1, 1, 1, 2, 1, 1]","[[0, 1], [2], [3], [4], [5, 6], [7], [8]]",164.86,12.875,1.747,1.783,1.517,0.0,1.0,True,[],0.32688224726441273,-0.1286616886846641,0.0,0.052568185529968975,-0.0,4,136,0.003446295232624852
124,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[2, 1, 1, 1, 1, 3]","[[0, 1], [2], [3], [4], [5], [6, 7, 8]]",197.97,22.594,1.747,1.783,1.741,0.0,1.0,True,[],0.19169524742773147,0.0,0.0,0.09225053078556264,0.0,6,735,0.003446295232624852
125,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[2, 1, 1, 1, 1, 2, 1]","[[0, 1], [2], [3], [4], [5], [6, 7], [8]]",201.68,23.67,1.747,1.783,1.741,0.0,1.0,True,[],0.17654744406336753,0.0,0.0,0.09664380205781481,0.0,4,132,0.003446295232624852
126,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[2, 1, 1, 1, 1, 1, 2]","[[0, 1], [2], [3], [4], [5], [6], [7, 8]]",229.9,17.992,1.747,1.783,1.74,0.0,1.0,True,[],0.06132614731340835,-0.0005743825387708457,0.0,0.07346072186836519,-0.0,4,130,0.003446295232624852
127,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,8.0,"[2, 1, 1, 1, 1, 1, 1, 1]","[[0, 1], [2], [3], [4], [5], [6], [7], [8]]",227.88,16.148,1.747,1.783,1.741,0.0,1.0,True,[],0.0695737383635473,0.0,0.0,0.06593173281071371,0.0,2,256,0.003446295232624852
128,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,2.0,"[1, 8]","[[0], [1, 2, 3, 4, 5, 6, 7, 8]]",224.48,21.066,1.747,1.783,0.25,0.0,1.0,True,[],0.08345582230932547,-0.8564043653072947,0.0,0.08601175894169524,-0.0,8,56,0.003446295232624852
129,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,3.0,"[1, 7, 1]","[[0], [1, 2, 3, 4, 5, 6, 7], [8]]",249.91,28.99,1.747,1.783,0.655,0.183,2.0,True,[0.7681145747868608],-0.02037399967336273,-0.623779437105112,0.1051120045950603,0.1183651804670913,0.0,7,294,0.003446295232624852
130,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,3.0,"[1, 6, 2]","[[0], [1, 2, 3, 4, 5, 6], [7, 8]]",218.27,24.406,1.747,1.783,1.231,0.412,2.0,True,[1.8275666882497066],0.10881104033970268,-0.29293509477311885,0.23664560597357837,0.09964886493548913,-0.0,12,186,0.003446295232624852
131,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 6, 1, 1]","[[0], [1, 2, 3, 4, 5, 6], [7], [8]]",250.34,23.673,1.747,1.783,1.382,0.418,2.0,True,[1.1704699910719625],-0.022129674995917004,-0.20620333141872493,0.2400919012062033,0.096656050955414,0.0,6,1080,0.003446295232624852
132,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,3.0,"[1, 5, 3]","[[0], [1, 2, 3, 4, 5], [6, 7, 8]]",218.76,28.732,1.747,1.783,1.336,0.508,2.0,True,[1.630950643030009],0.1068103870651641,-0.2326249282021826,0.2917863296955772,0.11731177527355871,-0.0,15,110,0.003446295232624852
133,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 5, 2, 1]","[[0], [1, 2, 3, 4, 5], [6, 7], [8]]",222.45,26.17,1.747,1.783,1.366,0.487,3.0,True,"[1.8841443681416772, 1.8973665961010275, 0.09999999999999998]",0.09174424301812834,-0.21539345203905802,0.27972429638138996,0.1068512167238282,-0.0,10,525,0.003446295232624852
134,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 5, 1, 2]","[[0], [1, 2, 3, 4, 5], [6], [7, 8]]",221.17,24.65,1.747,1.783,1.514,0.552,2.0,True,[1.307669683062202],0.09697043932712723,-0.13038483630097653,0.31705916140149343,0.10064510860689205,-0.0,10,505,0.003446295232624852
135,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 5, 1, 1, 1]","[[0], [1, 2, 3, 4, 5], [6], [7], [8]]",221.06,25.77,1.747,1.783,1.513,0.551,2.0,True,[1.8734993995195195],0.09741956557243181,-0.13095921883974737,0.3164847788627226,0.10521803037726606,-0.0,5,2500,0.003446295232624852
136,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,3.0,"[1, 4, 4]","[[0], [1, 2, 3, 4], [5, 6, 7, 8]]",219.47,22.73,1.747,1.783,1.243,0.558,2.0,True,[1.70293863659264],0.10391148130001626,-0.28604250430786904,0.32050545663411834,0.09280581414339377,-0.0,16,60,0.003446295232624852
137,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 4, 3, 1]","[[0], [1, 2, 3, 4], [5, 6, 7], [8]]",217.38,31.658,1.747,1.783,1.414,0.409,2.0,True,[1.788854381999832],0.11244487996080355,-0.18782309017805865,0.2349224583572659,0.1292585333986608,-0.0,12,224,0.003446295232624852
138,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 4, 2, 2]","[[0], [1, 2, 3, 4], [5, 6], [7, 8]]",218.5,27.852,1.747,1.783,1.386,0.496,3.0,True,"[1.8303005217723127, 1.788854381999832, 0.1]",0.1078719581904295,-0.20390580126364166,0.2848937392303274,0.113718765311122,-0.0,16,212,0.003446295232624852
139,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 4, 2, 1, 1]","[[0], [1, 2, 3, 4], [5, 6], [7], [8]]",219.13,22.045,1.747,1.783,1.44,0.439,3.0,True,"[1.8303005217723127, 1.788854381999832, 0.1]",0.10529968969459413,-0.17288914417001733,0.2521539345203906,0.0900089825249061,-0.0,8,832,0.003446295232624852
140,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 4, 1, 3]","[[0], [1, 2, 3, 4], [5], [6, 7, 8]]",209.22,33.719,1.747,1.783,1.61,0.401,2.0,True,[2.029778313018444],0.14576188143067115,-0.07524411257897756,0.23032739804709937,0.13767352604932223,-0.0,12,200,0.003446295232624852
141,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 4, 1, 2, 1]","[[0], [1, 2, 3, 4], [5], [6, 7], [8]]",209.53,28.641,1.747,1.783,1.58,0.443,2.0,True,[2.029778313018444],0.14449616201208548,-0.09247558874210227,0.25445146467547386,0.11694022537971582,-0.0,8,784,0.003446295232624852
142,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 4, 1, 1, 2]","[[0], [1, 2, 3, 4], [5], [6], [7, 8]]",237.74,17.773,1.747,1.783,1.525,0.514,2.0,True,[2.32379000772445],0.029315694920790336,-0.12406662837449756,0.2952326249282022,0.07256655234362241,-0.0,8,772,0.003446295232624852
143,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 4, 1, 1, 1, 1]","[[0], [1, 2, 3, 4], [5], [6], [7], [8]]",233.93,23.285,1.747,1.783,1.629,0.378,2.0,True,[2.32379000772445],0.04487179487179482,-0.06433084434233205,0.21711659965537047,0.09507186019924874,-0.0,4,3072,0.003446295232624852
144,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,3.0,"[1, 3, 5]","[[0], [1, 2, 3], [4, 5, 6, 7, 8]]",222.9,27.606,1.747,1.783,1.328,0.272,2.0,True,[1.8384776310850235],0.08990690837824589,-0.23721998851234927,0.15623205054566341,0.1127143557079863,-0.0,15,70,0.003446295232624852
145,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 3, 4, 1]","[[0], [1, 2, 3], [4, 5, 6, 7], [8]]",221.13,25.378,1.747,1.783,1.351,0.225,2.0,True,[1.9183326093250879],0.09713375796178336,-0.22400919012062037,0.1292360712234348,0.10361750775763515,-0.0,12,176,0.003446295232624852
146,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 3, 3, 2]","[[0], [1, 2, 3], [4, 5, 6], [7, 8]]",221.79,25.778,1.747,1.783,1.339,0.275,2.0,True,[2.004993765576342],0.0944390004899559,-0.2309017805858703,0.15795519816197587,0.1052506941041973,-0.0,18,75,0.003446295232624852
147,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 3, 3, 1, 1]","[[0], [1, 2, 3], [4, 5, 6], [7], [8]]",267.58,23.997,1.747,1.783,1.409,0.0,1.0,True,[],-0.09252000653274539,-0.19069500287191277,0.0,0.09797893189612936,0.0,9,216,0.003446295232624852
148,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 3, 2, 3]","[[0], [1, 2, 3], [4, 5], [6, 7, 8]]",221.78,30.189,1.747,1.783,1.542,0.185,3.0,True,"[1.6522711641858308, 1.6492422502470645, 0.1]",0.09447983014861994,-0.11430212521539351,0.10626076967260195,0.12326065654091133,-0.0,18,69,0.003446295232624852
149,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 3, 2, 2, 1]","[[0], [1, 2, 3], [4, 5], [6, 7], [8]]",222.22,26.681,1.747,1.783,1.529,0.225,3.0,True,"[1.6340134638368191, 1.6309506430300091, 0.1]",0.09268332516740152,-0.12176909821941428,0.1292360712234348,0.10893761228156133,-0.0,12,198,0.003446295232624852
150,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 3, 2, 1, 2]","[[0], [1, 2, 3], [4, 5], [6], [7, 8]]",257.31,19.795,1.747,1.783,1.679,0.143,2.0,True,[1.8027756377319948],-0.05058794708476233,-0.03561171740379099,0.08213670304422745,0.08082230932549404,0.0,12,192,0.003446295232624852
151,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 3, 2, 1, 1, 1]","[[0], [1, 2, 3], [4, 5], [6], [7], [8]]",260.65,29.619,1.747,1.783,1.633,0.282,2.0,True,[1.8520259177452136],-0.0642250530785562,-0.06203331418724878,0.1619758759333716,0.12093336599706027,0.0,6,567,0.003446295232624852
152,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,4.0,"[1, 3, 1, 4]","[[0], [1, 2, 3], [4], [5, 6, 7, 8]]",219.64,28.824,1.747,1.783,1.414,0.294,2.0,True,[2.0591260281974],0.10321737710272738,-0.18782309017805865,0.16886846639862146,0.11768740813326801,-0.0,12,140,0.003446295232624852
153,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 3, 1, 3, 1]","[[0], [1, 2, 3], [4], [5, 6, 7], [8]]",225.92,28.018,1.747,1.783,1.439,0.243,2.0,True,[2.0591260281974],0.07757635146170183,-0.17346352670878806,0.13957495692130958,0.1143965376449453,-0.0,9,180,0.003446295232624852
154,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 3, 1, 2, 2]","[[0], [1, 2, 3], [4], [5, 6], [7, 8]]",231.84,17.767,1.747,1.783,1.478,0.123,2.0,True,[2.1023796041628637],0.053405193532581996,-0.15106260769672608,0.07064905226881102,0.07254205454842398,-0.0,12,174,0.003446295232624852
155,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 3, 1, 2, 1, 1]","[[0], [1, 2, 3], [4], [5, 6], [7], [8]]",238.45,25.849,1.747,1.783,1.441,0.243,2.0,True,[2.1023796041628637],0.026416789155642606,-0.17231476163124637,0.13957495692130958,0.10554058468071208,-0.0,6,513,0.003446295232624852
156,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 3, 1, 1, 3]","[[0], [1, 2, 3], [4], [5], [6, 7, 8]]",224.6,23.17,1.747,1.783,1.727,0.146,3.0,True,"[1.5524174696260025, 1.5033296378372907, 0.1]",0.08296586640535686,-0.008041355542791506,0.08385985066053991,0.09460231912461213,-0.0,9,168,0.003446295232624852
157,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 3, 1, 1, 2, 1]","[[0], [1, 2, 3], [4], [5], [6, 7], [8]]",227.46,24.575,1.747,1.783,1.741,0.0,1.0,True,[],0.07128858402743743,0.0,0.0,0.10033888616691165,0.0,6,495,0.003446295232624852
158,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 3, 1, 1, 1, 2]","[[0], [1, 2, 3], [4], [5], [6], [7, 8]]",242.04,18.789,1.747,1.783,1.697,0.25,3.0,True,"[1.5524174696260025, 1.503329637837291, 0.1]",0.011758941695247382,-0.02527283170591621,0.14359563469270534,0.07671484566389027,-0.0,6,489,0.003446295232624852
